price,propertyType,size,rooms,bathrooms,floor,hasLift,parkingSpace,city,house_status
790000,flat,109,2,2,8,1,1,Lisboa,0
299000,flat,67,1,1,1,1,0,Lisboa,0
700000,flat,63,1,1,6,1,1,Lisboa,0
425000,flat,100,2,2,3,1,1,Lisboa,0
278250,flat,65,1,1,0,1,1,Lisboa,0
399900,flat,48,2,1,3,False,0,Lisboa,0
285000,studio,50,0,1,2,1,1,Lisboa,0
4500000,flat,448,5,6,2,1,1,Lisboa,0
1150000,flat,125,2,3,4,1,0,Lisboa,0
560000,flat,63,1,1,3,0,1,Lisboa,0
950000,flat,116,2,3,8,1,1,Lisboa,1
399000,flat,49,1,1,1,1,1,Lisboa,1
480000,flat,60,1,1,5,1,1,Lisboa,1
470000,flat,56,1,1,5,1,1,Lisboa,1
810000,flat,116,2,3,4,1,1,Lisboa,1
810000,flat,116,2,3,4,1,1,Lisboa,1
530000,flat,56,1,1,8,1,1,Lisboa,1
540000,flat,60,1,1,8,1,1,Lisboa,1
995000,flat,131,3,4,1,1,1,Lisboa,1
915000,flat,116,2,3,7,1,1,Lisboa,1
880000,flat,116,2,3,6,1,1,Lisboa,1
950000,flat,116,1,1,8,1,1,Lisboa,1
745000,flat,121,2,3,1,1,1,Lisboa,1
560000,flat,58,1,1,9,1,1,Lisboa,1
490000,flat,56,1,1,6,1,1,Lisboa,1
550000,flat,56,1,1,9,1,1,Lisboa,1
510000,flat,56,1,1,7,1,1,Lisboa,1
560000,flat,60,1,1,9,1,1,Lisboa,1
985000,flat,116,2,3,9,1,1,Lisboa,1
780000,flat,116,2,3,3,1,1,Lisboa,1
845000,flat,116,2,3,5,1,1,Lisboa,1
320000,flat,65,2,1,4,False,0,Lisboa,0
319000,flat,71,2,1,2,1,0,Lisboa,0
520000,flat,109,2,2,6,1,1,Lisboa,0
1680000,flat,255,4,4,4,1,0,Lisboa,0
419900,flat,72,2,1,1,0,0,Lisboa,0
1400000,flat,254,4,4,2,False,1,Lisboa,0
995000,chalet,286,4,3,0,0,0,Lisboa,-1
320000,flat,65,2,2,2,False,0,Lisboa,0
1290000,flat,280,4,4,1,0,1,Lisboa,0
426000,flat,86,3,2,0,False,0,Lisboa,0
410000,flat,55,1,1,2,1,1,Lisboa,0
930000,flat,122,2,2,2,False,0,Lisboa,0
235000,flat,67,3,1,1,False,0,Lisboa,-1
349900,flat,44,1,2,0,False,0,Lisboa,0
426000,flat,80,3,2,2,False,0,Lisboa,0
570000,flat,124,3,1,2,1,0,Lisboa,0
500000,flat,70,1,1,3,False,0,Lisboa,0
250000,flat,26,1,1,3,False,0,Lisboa,0
270000,flat,40,1,1,2,False,0,Lisboa,0
350000,studio,33,0,1,2,False,0,Lisboa,0
245000,flat,35,1,1,1,1,0,Lisboa,0
350000,flat,38,1,1,3,False,0,Lisboa,0
960000,flat,137,3,3,2,1,0,Lisboa,0
445000,flat,111,3,2,7,1,1,Lisboa,0
170000,flat,40,1,1,1,False,0,Lisboa,-1
205000,flat,102,3,1,2,False,0,Lisboa,-1
205000,flat,105,2,1,0,False,0,Lisboa,-1
335000,flat,70,2,2,2,1,0,Lisboa,0
183000,flat,60,2,1,3,False,0,Lisboa,0
1075000,chalet,290,4,5,0,0,0,Lisboa,0
429997,flat,87,1,1,1,1,1,Lisboa,0
280000,flat,81,4,1,1,False,0,Lisboa,-1
799000,flat,135,3,2,1,False,0,Lisboa,0
255000,flat,80,3,1,1,0,0,Lisboa,0
279900,flat,48,1,1,6,1,0,Lisboa,0
1450000,flat,285,5,3,4,1,1,Lisboa,0
650000,flat,112,3,3,2,False,0,Lisboa,0
310000,flat,52,1,2,2,False,0,Lisboa,0
399900,flat,60,2,1,1,False,0,Lisboa,0
298000,flat,55,1,1,2,False,0,Lisboa,0
340000,penthouse,82,1,1,3,False,0,Lisboa,0
260000,flat,70,3,1,2,False,0,Lisboa,-1
225000,flat,77,1,1,2,0,0,Lisboa,0
740000,flat,94,1,1,1,1,1,Lisboa,0
1290000,flat,169,3,3,2,1,1,Lisboa,0
1950000,flat,229,4,5,4,1,0,Lisboa,0
560000,flat,61,1,1,4,1,0,Lisboa,0
425000,flat,128,3,2,10,1,0,Lisboa,0
345000,flat,65,1,1,3,False,0,Lisboa,0
380000,flat,99,2,1,2,False,0,Lisboa,0
377500,flat,80,2,2,7,1,0,Lisboa,0
760000,chalet,221,4,2,0,0,0,Lisboa,0
770000,flat,170,3,3,2,0,0,Lisboa,0
770000,flat,224,3,3,4,1,1,Lisboa,0
295900,flat,50,1,1,2,1,0,Lisboa,0
185000,flat,32,1,1,0,False,0,Lisboa,0
315000,flat,76,1,1,2,0,0,Lisboa,0
465000,flat,89,3,1,2,0,0,Lisboa,0
1290000,flat,231,3,4,2,1,1,Lisboa,0
378000,flat,68,1,1,2,0,0,Lisboa,0
415000,flat,70,2,1,3,1,0,Lisboa,0
235000,flat,81,2,1,1,False,0,Lisboa,0
150000,chalet,340,1,1,0,0,0,Lisboa,-1
220000,flat,35,1,1,0,False,0,Lisboa,0
235000,flat,70,2,1,2,0,0,Lisboa,0
419900,flat,46,2,1,1,False,0,Lisboa,0
349900,flat,44,1,1,0,False,0,Lisboa,0
235000,flat,67,3,1,1,False,0,Lisboa,-1
255000,flat,79,4,1,1,False,0,Lisboa,-1
399900,flat,46,1,1,1,False,0,Lisboa,0
2350000,flat,320,3,3,2,1,1,Lisboa,0
295000,flat,95,3,2,1,1,0,Lisboa,0
580000,flat,53,1,1,3,False,0,Lisboa,0
1395000,duplex,214,4,3,2,1,0,Lisboa,0
279900,flat,40,1,1,5,1,1,Lisboa,0
450000,flat,58,1,1,0,1,0,Lisboa,0
899000,chalet,250,3,3,0,0,0,Lisboa,0
398000,flat,83,2,2,1,False,0,Lisboa,0
850000,flat,150,3,3,3,1,0,Lisboa,0
2450000,flat,402,4,4,2,1,1,Lisboa,0
2600000,chalet,632,6,7,0,0,0,Lisboa,-1
698000,duplex,154,3,3,2,False,0,Lisboa,0
1650000,flat,250,5,3,10,1,1,Lisboa,0
170000,flat,35,2,1,2,0,0,Lisboa,0
235000,flat,70,2,1,1,0,0,Lisboa,0
1050000,flat,157,3,3,2,1,0,Lisboa,0
448000,flat,98,2,1,0,False,0,Lisboa,0
399900,flat,60,2,1,2,False,0,Lisboa,0
399900,flat,47,2,1,3,False,0,Lisboa,0
399000,flat,82,2,1,2,1,1,Lisboa,0
395000,flat,107,3,2,2,False,0,Lisboa,0
1800000,duplex,214,4,3,6,1,1,Lisboa,0
960000,chalet,211,2,4,0,0,0,Lisboa,0
880000,flat,116,2,1,6,1,0,Lisboa,0
510000,flat,56,1,1,7,1,0,Lisboa,0
560000,flat,58,1,1,9,1,0,Lisboa,0
915000,flat,116,2,1,7,1,0,Lisboa,0
235000,flat,67,3,1,2,False,0,Lisboa,-1
255000,flat,79,3,1,1,False,0,Lisboa,-1
882000,flat,98,2,2,2,1,0,Lisboa,1
903000,flat,98,2,2,4,1,0,Lisboa,1
871500,flat,95,2,2,2,1,0,Lisboa,1
892500,flat,95,2,2,4,1,0,Lisboa,1
840000,flat,88,1,1,0,1,0,Lisboa,1
882000,flat,89,1,1,0,1,0,Lisboa,1
882000,flat,95,2,2,3,1,0,Lisboa,1
766500,penthouse,75,1,1,5,1,0,Lisboa,1
682500,flat,76,1,1,1,1,0,Lisboa,1
619500,flat,61,1,1,1,1,0,Lisboa,1
490000,flat,55,1,1,6,1,0,Lisboa,0
995000,flat,130,3,2,1,1,0,Lisboa,0
950000,flat,116,2,2,8,1,0,Lisboa,0
530000,duplex,70,1,2,2,1,1,Lisboa,2
230000,flat,45,1,1,2,False,0,Lisboa,0
265000,flat,79,4,1,1,False,0,Lisboa,-1
250000,flat,67,3,1,1,False,0,Lisboa,-1
250000,flat,67,3,1,2,False,0,Lisboa,-1
1050000,flat,137,2,2,4,1,0,Lisboa,0
399900,flat,47,2,1,3,False,0,Lisboa,0
399900,flat,47,1,3,1,False,0,Lisboa,0
419900,flat,46,2,3,1,False,0,Lisboa,0
349900,flat,44,1,2,0,False,0,Lisboa,0
895000,flat,89,2,2,3,1,0,Lisboa,0
380000,flat,55,1,1,1,False,0,Lisboa,0
1650000,flat,238,4,4,2,1,1,Lisboa,0
250000,flat,48,1,1,8,1,0,Lisboa,0
399900,flat,61,2,1,1,0,0,Lisboa,0
530000,flat,70,1,1,2,1,1,Lisboa,0
648000,flat,84,2,1,2,False,0,Lisboa,0
349900,flat,44,1,1,2,0,0,Lisboa,0
375000,flat,81,3,2,2,0,0,Lisboa,0
690000,flat,58,1,1,4,1,1,Lisboa,0
349900,flat,44,1,1,2,0,0,Lisboa,0
500000,flat,110,3,1,2,0,0,Lisboa,-1
345000,flat,48,1,1,2,1,0,Lisboa,0
310000,studio,40,0,1,6,1,0,Lisboa,0
795000,flat,130,5,3,4,1,1,Lisboa,0
990000,flat,155,3,4,4,1,0,Lisboa,0
810000,flat,192,5,3,5,1,0,Lisboa,0
545000,flat,128,2,2,3,1,1,Lisboa,0
349900,flat,65,2,2,1,False,0,Lisboa,0
279900,flat,48,1,1,6,1,1,Lisboa,0
395000,flat,101,2,1,6,1,1,Lisboa,0
509000,flat,97,2,2,10,1,1,Lisboa,0
299000,flat,51,1,1,6,1,1,Lisboa,0
399900,flat,63,3,2,1,False,0,Lisboa,0
2400000,flat,519,6,7,2,1,1,Lisboa,0
429900,flat,68,4,3,1,False,0,Lisboa,0
591000,flat,115,2,2,4,0,0,Lisboa,0
606500,flat,150,3,3,1,1,0,Lisboa,0
349900,flat,72,2,2,0,False,0,Lisboa,0
399900,flat,47,2,1,3,False,0,Lisboa,0
895000,duplex,151,3,4,0,False,0,Lisboa,0
299000,flat,50,1,1,2,0,0,Lisboa,0
1080000,flat,229,4,3,2,0,0,Lisboa,0
930000,flat,122,2,2,1,1,0,Lisboa,0
325000,flat,77,3,1,2,0,0,Lisboa,0
280000,flat,60,2,1,2,0,0,Lisboa,0
340000,flat,70,2,1,2,0,0,Lisboa,0
1170000,chalet,250,5,3,0,0,0,Lisboa,0
170000,flat,40,1,1,2,False,0,Lisboa,0
1350000,chalet,183,6,3,0,0,1,Lisboa,0
235000,flat,91,3,1,1,0,0,Lisboa,0
980000,flat,122,3,2,3,False,0,Lisboa,0
255000,flat,81,4,1,1,False,0,Lisboa,-1
235000,flat,70,3,1,1,False,0,Lisboa,-1
1430000,flat,169,3,3,3,1,1,Lisboa,0
299900,studio,63,0,1,2,0,0,Lisboa,0
419000,duplex,97,3,2,4,False,0,Lisboa,0
224900,flat,50,2,1,0,False,0,Lisboa,0
400000,flat,130,4,2,0,False,0,Lisboa,-1
549000,flat,95,2,2,3,0,0,Lisboa,0
235000,flat,125,4,2,4,False,0,Lisboa,0
349900,flat,51,1,2,0,False,0,Lisboa,0
1300000,penthouse,509,5,4,3,1,0,Lisboa,0
695000,flat,96,3,1,4,1,0,Lisboa,0
349900,flat,48,2,2,0,False,0,Lisboa,0
419900,flat,56,4,3,1,False,0,Lisboa,0
399900,flat,48,3,3,1,False,0,Lisboa,0
235000,flat,67,3,1,2,False,0,Lisboa,0
279000,flat,84,3,1,4,False,0,Lisboa,0
845000,flat,116,2,1,5,1,0,Lisboa,0
880000,flat,116,2,1,6,1,0,Lisboa,0
490000,flat,56,1,1,6,1,0,Lisboa,0
750000,flat,197,4,3,2,0,0,Lisboa,0
235000,flat,62,2,1,2,0,0,Lisboa,0
480000,flat,60,1,1,5,1,0,Lisboa,0
470000,flat,56,1,1,5,1,0,Lisboa,0
845000,flat,116,2,1,5,1,0,Lisboa,0
780000,flat,130,2,2,3,False,0,Lisboa,0
1250000,flat,244,7,3,1,1,0,Lisboa,-1
575000,flat,132,3,2,1,1,0,Lisboa,0
499000,flat,120,2,2,2,1,0,Lisboa,0
1490000,flat,185,3,4,1,1,0,Lisboa,0
255000,flat,95,4,2,1,False,0,Lisboa,-1
235000,flat,77,3,1,1,False,0,Lisboa,-1
235000,flat,77,3,1,2,False,0,Lisboa,-1
599000,chalet,100,3,3,0,0,1,Lisboa,0
349900,flat,44,1,2,0,False,0,Lisboa,0
419900,flat,68,2,3,1,False,0,Lisboa,0
299900,flat,80,1,1,4,False,0,Lisboa,0
1290000,flat,195,3,3,2,0,0,Lisboa,0
1755000,duplex,155,3,2,3,1,1,Lisboa,0
1350000,duplex,220,2,3,1,1,0,Lisboa,0
895000,flat,183,3,3,11,1,0,Lisboa,0
345000,flat,81,3,1,3,False,0,Lisboa,0
1750000,chalet,334,4,3,0,0,1,Lisboa,-1
3225000,flat,346,4,4,0,1,1,Lisboa,0
719000,flat,176,3,2,2,0,0,Lisboa,0
815000,flat,136,2,2,2,0,0,Lisboa,0
790000,flat,148,3,2,2,0,0,Lisboa,0
335000,flat,98,3,2,2,0,0,Lisboa,0
1400000,flat,180,3,3,3,1,0,Lisboa,0
365000,flat,48,1,1,4,1,0,Lisboa,0
450000,duplex,135,3,2,6,1,0,Lisboa,0
399900,flat,48,1,1,2,False,0,Lisboa,0
560000,flat,125,3,2,6,1,1,Lisboa,0
570000,flat,100,3,1,2,1,0,Lisboa,0
304000,flat,85,3,1,2,False,0,Lisboa,0
795000,flat,120,2,2,3,1,1,Lisboa,0
339500,flat,54,1,1,3,1,0,Lisboa,0
455000,flat,136,3,2,4,1,0,Lisboa,0
548000,flat,144,3,2,12,1,1,Lisboa,0
925000,flat,139,3,1,1,1,0,Lisboa,0
965000,flat,139,3,2,4,1,0,Lisboa,0
750000,flat,126,2,2,0,1,0,Lisboa,0
304000,flat,85,3,1,2,False,0,Lisboa,0
699000,flat,137,1,1,0,1,1,Lisboa,0
2400000,flat,558,5,7,2,1,0,Lisboa,0
460000,flat,94,2,1,1,0,0,Lisboa,0
530000,flat,166,4,3,3,0,0,Lisboa,0
720000,flat,134,3,2,3,False,0,Lisboa,0
299900,flat,54,1,1,5,1,0,Lisboa,0
349000,flat,125,3,2,1,False,0,Lisboa,0
299900,studio,66,0,1,0,False,0,Lisboa,0
395000,flat,64,1,1,2,1,0,Lisboa,0
279900,flat,48,1,1,6,1,0,Lisboa,0
398000,flat,87,4,1,3,False,0,Lisboa,0
1300000,flat,174,6,2,2,False,0,Lisboa,0
650000,flat,100,4,2,2,0,0,Lisboa,0
770560,flat,88,1,2,5,1,0,Lisboa,1
1043100,flat,144,2,3,2,1,0,Lisboa,1
737620,flat,106,1,2,1,1,0,Lisboa,1
1290150,flat,153,3,3,3,1,0,Lisboa,1
765070,flat,99,1,2,3,1,0,Lisboa,1
776050,flat,98,1,2,4,1,0,Lisboa,1
370000,flat,70,3,2,2,1,0,Lisboa,0
340000,flat,60,2,1,4,1,0,Lisboa,0
995000,flat,149,2,2,5,1,1,Lisboa,0
530000,flat,71,1,1,2,1,1,Lisboa,0
350000,flat,57,1,1,3,False,0,Lisboa,0
1740000,chalet,242,6,5,0,0,0,Lisboa,0
350000,flat,55,1,1,2,False,0,Lisboa,0
339500,flat,54,1,1,3,False,0,Lisboa,0
360000,flat,59,1,1,1,False,0,Lisboa,0
380000,flat,120,2,1,2,False,0,Lisboa,0
385000,flat,64,1,1,0,False,0,Lisboa,0
279900,flat,33,1,1,2,0,0,Lisboa,0
725000,flat,170,3,3,5,1,1,Lisboa,0
792000,flat,111,2,2,1,1,1,Lisboa,0
670000,chalet,120,3,4,0,0,0,Lisboa,0
805000,flat,98,2,2,3,1,1,Lisboa,1
406000,flat,53,1,1,3,1,1,Lisboa,1
675000,flat,90,2,2,3,1,1,Lisboa,1
900000,flat,141,2,2,1,1,1,Lisboa,1
386000,flat,53,1,1,1,1,1,Lisboa,1
695000,flat,95,2,2,1,1,1,Lisboa,1
795000,flat,98,2,2,1,1,1,Lisboa,1
665000,flat,89,2,2,2,1,1,Lisboa,1
396000,flat,53,1,1,2,1,1,Lisboa,1
1740000,chalet,242,6,4,0,0,0,Lisboa,0
1200000,flat,170,5,3,2,1,0,Lisboa,0
395000,flat,90,2,1,1,False,0,Lisboa,0
349900,flat,70,1,2,0,False,0,Lisboa,0
175000,flat,55,2,1,0,False,0,Lisboa,-1
550000,flat,135,4,2,2,1,0,Lisboa,0
990000,flat,172,3,2,1,False,1,Lisboa,0
238000,flat,52,2,1,2,False,0,Lisboa,-1
2670000,flat,307,3,5,6,1,1,Lisboa,0
259000,flat,67,2,1,3,1,0,Lisboa,0
279500,flat,87,2,1,3,False,0,Lisboa,0
360000,studio,48,0,1,4,1,1,Lisboa,0
1290000,flat,195,4,4,2,0,0,Lisboa,0
550000,flat,135,4,2,2,0,0,Lisboa,0
305000,flat,65,1,1,2,0,0,Lisboa,0
770000,flat,102,2,2,1,1,1,Lisboa,1
920000,flat,140,3,2,6,1,1,Lisboa,0
398000,flat,90,3,2,3,False,0,Lisboa,0
240000,flat,58,2,1,0,False,0,Lisboa,0
280000,flat,40,2,1,0,False,0,Lisboa,0
279000,flat,80,2,1,3,0,0,Lisboa,-1
810000,flat,129,3,2,1,1,1,Lisboa,0
870000,flat,137,3,2,2,1,1,Lisboa,0
775000,flat,120,2,2,4,1,1,Lisboa,0
1065000,duplex,175,4,3,4,1,1,Lisboa,0
849500,flat,198,4,1,3,False,0,Lisboa,0
260000,flat,60,1,1,2,0,0,Lisboa,0
255000,flat,60,1,1,2,False,0,Lisboa,0
255000,flat,76,3,1,2,False,0,Lisboa,-1
910000,flat,127,2,2,2,1,0,Lisboa,0
720000,flat,122,2,2,3,1,0,Lisboa,0
710000,flat,122,2,2,2,1,0,Lisboa,0
2650000,chalet,385,7,5,0,0,1,Lisboa,0
740000,flat,125,2,2,-1,1,1,Lisboa,0
385000,flat,58,1,1,-1,False,1,Lisboa,0
269000,flat,65,3,1,1,False,0,Lisboa,0
367000,flat,95,3,1,2,1,1,Lisboa,0
465000,flat,116,3,2,1,1,1,Lisboa,0
1805000,duplex,163,3,2,3,0,0,Lisboa,0
1190000,flat,164,3,3,2,1,1,Lisboa,0
849900,flat,159,6,2,2,1,1,Lisboa,0
600000,flat,163,2,2,1,1,1,Lisboa,0
650000,flat,78,2,1,1,False,0,Lisboa,0
1675000,chalet,261,4,4,0,0,0,Lisboa,0
475000,flat,70,1,1,2,1,0,Lisboa,0
475000,flat,57,1,1,2,1,0,Lisboa,0
595500,chalet,180,9,3,0,0,0,Lisboa,0
450000,flat,140,3,2,6,1,1,Lisboa,0
760000,chalet,221,4,2,0,0,0,Lisboa,-1
529000,flat,100,3,1,6,1,0,Lisboa,-1
340000,flat,60,2,2,4,False,0,Lisboa,0
370000,flat,70,3,2,2,False,0,Lisboa,0
380000,flat,56,1,1,3,False,1,Lisboa,0
1290000,flat,255,4,4,9,1,1,Lisboa,0
190000,flat,40,1,1,0,False,0,Lisboa,0
250000,flat,35,1,1,0,False,0,Lisboa,0
235000,flat,70,3,2,1,False,0,Lisboa,0
419900,flat,80,3,3,1,False,0,Lisboa,0
895000,flat,147,2,2,4,1,1,Lisboa,0
450000,flat,65,1,1,2,1,1,Lisboa,0
737620,flat,105,1,2,2,1,0,Lisboa,0
1285000,flat,153,3,4,2,1,0,Lisboa,0
985000,flat,141,3,2,2,1,0,Lisboa,0
690000,flat,142,2,2,2,1,1,Lisboa,0
279900,flat,47,1,1,6,1,1,Lisboa,0
235000,flat,69,3,1,1,False,0,Lisboa,-1
265000,flat,100,3,2,3,1,0,Lisboa,0
1495000,flat,259,4,2,1,False,0,Lisboa,0
369000,flat,98,3,2,2,False,0,Lisboa,0
750000,flat,200,5,3,2,False,0,Lisboa,0
1790000,flat,282,3,3,3,1,1,Lisboa,0
3500000,flat,916,7,7,2,1,1,Lisboa,0
435000,flat,53,1,1,2,1,0,Lisboa,0
210000,flat,38,1,1,1,False,0,Lisboa,0
890000,flat,135,2,3,1,1,0,Lisboa,0
190000,flat,38,1,1,0,False,0,Lisboa,0
240000,flat,38,1,1,2,False,0,Lisboa,0
295000,flat,38,1,2,3,False,0,Lisboa,0
1180000,flat,148,3,3,1,1,0,Lisboa,0
510000,studio,60,0,1,3,1,0,Lisboa,0
3750000,flat,234,4,6,21,1,1,Lisboa,0
249000,flat,44,1,1,0,False,0,Lisboa,0
890000,flat,125,2,1,2,False,1,Lisboa,0
320000,flat,53,1,1,2,1,0,Lisboa,0
779000,flat,119,4,1,2,0,0,Lisboa,0
375000,flat,113,5,2,2,0,0,Lisboa,0
250000,flat,57,1,1,2,0,0,Lisboa,0
390000,flat,75,3,2,2,1,0,Lisboa,0
800000,flat,78,1,1,2,0,0,Lisboa,0
195000,flat,27,1,1,2,0,0,Lisboa,0
472500,flat,79,1,2,2,0,0,Lisboa,0
340000,flat,157,5,1,2,0,0,Lisboa,0
349000,flat,125,3,2,1,False,0,Lisboa,0
335000,flat,104,4,1,1,0,0,Lisboa,0
339500,flat,55,1,1,3,1,0,Lisboa,0
260000,flat,46,1,1,0,False,0,Lisboa,0
745000,flat,142,2,3,1,1,1,Lisboa,0
470000,flat,56,1,2,5,1,1,Lisboa,0
580000,flat,83,2,2,1,False,0,Lisboa,0
895000,flat,183,3,3,11,1,1,Lisboa,0
210000,studio,40,0,1,1,False,0,Lisboa,0
240000,flat,38,1,1,2,False,0,Lisboa,0
330000,flat,89,2,2,2,1,0,Lisboa,0
379000,studio,78,0,1,2,0,1,Lisboa,0
225000,flat,65,1,1,2,1,0,Lisboa,0
339500,flat,50,1,1,3,1,0,Lisboa,0
3750000,duplex,404,4,4,4,1,1,Lisboa,0
269900,flat,50,1,1,2,0,0,Lisboa,0
495000,flat,89,2,1,6,1,0,Lisboa,0
435000,flat,80,2,2,1,0,0,Lisboa,0
340000,flat,157,3,1,1,False,0,Lisboa,-1
265000,flat,47,1,1,3,False,0,Lisboa,0
1080000,flat,154,4,3,7,1,1,Lisboa,0
705000,flat,146,3,2,8,1,1,Lisboa,0
1600000,flat,240,5,2,2,False,0,Lisboa,0
1150000,flat,154,2,3,2,1,0,Lisboa,0
1040000,flat,136,3,2,4,1,0,Lisboa,0
340000,flat,50,1,1,2,0,0,Lisboa,0
299900,flat,51,2,1,2,0,0,Lisboa,0
250000,flat,57,1,1,1,False,0,Lisboa,0
339000,flat,80,3,1,3,0,0,Lisboa,0
397000,flat,91,2,2,6,1,1,Lisboa,0
1490000,flat,320,6,6,1,0,1,Lisboa,0
3225000,flat,346,4,4,0,False,1,Lisboa,0
440000,flat,63,2,1,2,0,0,Lisboa,0
565000,flat,74,2,1,2,1,0,Lisboa,1
999999,flat,159,3,3,1,1,0,Lisboa,0
295000,flat,86,2,1,0,False,0,Lisboa,0
279000,flat,58,1,1,4,1,0,Lisboa,0
565000,flat,101,4,1,2,0,0,Lisboa,0
290000,flat,41,1,1,2,0,0,Lisboa,0
1190000,flat,144,3,3,2,0,0,Lisboa,0
599000,flat,129,3,2,2,0,0,Lisboa,0
370000,flat,110,3,2,4,False,0,Lisboa,0
798500,flat,160,5,3,11,1,1,Lisboa,0
795000,flat,199,3,2,6,1,1,Lisboa,0
257000,flat,74,2,1,3,0,0,Lisboa,0
395000,flat,120,3,2,2,1,1,Lisboa,0
420000,flat,78,1,1,9,1,1,Lisboa,0
290000,flat,37,1,1,2,0,0,Lisboa,0
630000,flat,109,1,1,8,1,1,Lisboa,0
608000,flat,69,1,2,2,1,0,Lisboa,0
925000,flat,99,2,2,4,1,0,Lisboa,0
918000,flat,102,2,2,4,1,0,Lisboa,0
836000,flat,91,1,2,5,1,0,Lisboa,0
905000,flat,99,2,2,3,1,0,Lisboa,0
739000,flat,88,1,1,3,1,0,Lisboa,0
885000,flat,99,2,2,2,1,0,Lisboa,0
573000,flat,78,1,1,1,1,0,Lisboa,0
269900,flat,80,1,1,0,False,0,Lisboa,0
299900,flat,60,2,2,2,False,0,Lisboa,0
279900,flat,50,1,1,6,1,1,Lisboa,0
565000,flat,100,4,1,2,False,0,Lisboa,0
238000,flat,70,2,1,1,False,0,Lisboa,-1
1500000,flat,130,2,2,2,1,1,Lisboa,0
350000,flat,100,3,2,5,1,0,Lisboa,0
545000,flat,108,2,2,7,1,1,Lisboa,0
420000,flat,120,5,1,2,False,0,Lisboa,-1
1300000,chalet,212,1,1,0,0,0,Lisboa,0
650000,flat,100,3,2,4,1,0,Lisboa,0
379000,flat,83,2,2,1,0,0,Lisboa,0
830000,flat,120,2,3,3,0,0,Lisboa,0
1200000,chalet,180,3,3,0,0,0,Lisboa,0
299900,studio,40,0,1,0,False,0,Lisboa,0
399900,flat,67,2,1,1,False,0,Lisboa,0
399900,flat,67,2,1,2,False,0,Lisboa,0
399900,flat,55,2,1,3,False,0,Lisboa,0
349900,flat,72,1,1,0,False,0,Lisboa,0
399900,flat,60,1,1,1,False,0,Lisboa,0
850000,flat,141,3,3,0,1,1,Lisboa,0
2890000,flat,365,5,6,1,False,0,Lisboa,0
190000,studio,38,0,1,0,False,0,Lisboa,0
295000,duplex,44,1,2,3,False,0,Lisboa,0
795000,flat,180,4,3,4,1,1,Lisboa,0
870000,chalet,182,4,2,0,0,0,Lisboa,0
449000,flat,81,1,1,10,1,1,Lisboa,0
850000,flat,141,3,2,2,0,0,Lisboa,0
549000,flat,103,3,2,2,0,0,Lisboa,0
650000,flat,130,2,2,7,1,1,Lisboa,0
635000,flat,153,3,3,2,0,0,Lisboa,0
680000,flat,177,5,2,5,1,1,Lisboa,0
595000,flat,98,1,2,2,0,0,Lisboa,0
895000,flat,145,3,2,2,0,0,Lisboa,0
420000,flat,109,2,1,0,1,1,Lisboa,0
340000,flat,87,2,1,2,1,0,Lisboa,0
895000,duplex,122,3,1,0,False,0,Lisboa,0
995000,flat,148,3,3,1,1,1,Lisboa,0
410000,flat,97,4,1,3,False,0,Lisboa,0
210000,chalet,64,1,1,0,0,0,Lisboa,0
240000,flat,60,2,1,0,False,0,Lisboa,0
295000,flat,70,2,2,0,False,0,Lisboa,0
1850000,chalet,362,6,7,0,0,0,Lisboa,-1
1100000,flat,158,3,3,4,0,0,Lisboa,0
235000,flat,43,2,1,0,False,0,Lisboa,0
237000,flat,52,1,1,2,0,0,Lisboa,0
375000,duplex,110,4,2,1,1,1,Lisboa,0
379000,flat,54,1,1,4,1,1,Lisboa,0
730000,flat,188,3,3,2,0,1,Lisboa,0
1100000,flat,179,3,3,1,1,1,Lisboa,0
1990000,flat,235,3,4,1,False,0,Lisboa,0
349000,flat,130,4,2,4,False,0,Lisboa,0
290000,studio,46,0,1,0,1,1,Lisboa,0
389000,flat,72,1,2,10,1,1,Lisboa,0
380000,flat,76,1,1,0,1,1,Lisboa,0
799000,flat,162,3,3,1,1,1,Lisboa,0
380000,flat,76,1,1,0,1,1,Lisboa,0
1990000,flat,106,1,2,6,1,1,Lisboa,0
269900,flat,81,1,1,-1,0,0,Lisboa,0
339500,flat,54,1,1,3,1,0,Lisboa,0
1200000,flat,170,6,1,2,False,0,Lisboa,0
179000,flat,40,2,1,0,False,0,Lisboa,0
229000,duplex,114,3,2,2,False,1,Lisboa,0
380000,flat,76,1,2,2,0,0,Lisboa,0
380000,flat,76,1,2,2,0,0,Lisboa,0
1850000,chalet,589,6,6,0,0,0,Lisboa,0
220000,flat,71,2,1,6,1,0,Lisboa,0
6900000,chalet,780,6,5,0,0,0,Lisboa,0
260000,flat,50,2,1,4,0,0,Lisboa,0
1750000,flat,206,3,3,2,False,0,Lisboa,0
699000,flat,103,2,2,1,1,0,Lisboa,0
250000,flat,50,1,1,2,False,0,Lisboa,0
1300000,flat,230,3,1,1,False,0,Lisboa,0
945000,flat,134,2,2,2,1,1,Lisboa,0
399900,flat,65,1,1,1,False,0,Lisboa,0
419900,flat,60,3,2,1,False,0,Lisboa,0
790000,flat,120,4,2,0,False,0,Lisboa,0
399900,flat,64,2,2,3,1,0,Lisboa,0
349900,flat,57,1,2,0,1,1,Lisboa,0
1043100,flat,144,2,3,2,1,0,Lisboa,0
